"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"3/30/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"3/29/2017","Kaiser Permanente","KAISER PHARM 281 FOLSOM CA","428.40","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"3/29/2017","WinCo Foods","WINCO FOODS #5 03/29 #000937545 PURCHASE WINCO FOODS #53 2 Folsom CA","42.84","debit","Groceries","Adv Tiered Interest Chkg","",""
"3/29/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","296.52","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/29/2017","Michaels","MICHAELS STORES 2046 FOLSOM CA","17.68","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/29/2017","Cascada","CASCADA PLACERVILLE CA","119.10","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/29/2017","DirecTV","DTV*DIRECTV SERVICE 800-347-3288 CA","102.15","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/28/2017","AT&T Wireless","AT&T MOBILITY Bill Payment","183.94","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"3/28/2017","Jack in the Box","JACK IN THE BOX #3439 EL DORADO HILCA","15.10","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/28/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","134.69","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/27/2017","Arco","ARCO 02076 03/25 #000105940 PURCHASE ARCO 02076 LODI CA","12.55","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/27/2017","Bank America Des","BANK OF AMERICA DES:LINE PYMT ID:XXXXX9037987599 INDN:HULBERT GA...","851.64","debit","Mortgage & Rent","Adv Tiered Interest Chkg","",""
"3/27/2017","Leanpub Ca","LEANPUB 6049168017 CA","15.00","debit","Printing","Citi Dividend Platinum Select Visa Card","",""
"3/26/2017","Hulu","HLU*Hulu 80993046-U HULU.COM/BILLCA","11.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/25/2017","Subway","SUBWAY 00034744 CAMERON PARK CA","16.09","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/24/2017","Arco","ARCO PAYPOINT 03/24 #000535330 PURCHASE ARCO PAYPOINT CAMERON PARK CA","22.75","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/24/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:761610 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","1135.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"3/24/2017","In Kime Performance","IN *KIME PERFORMANCE PHYS916-3424190 CA","50.00","debit","Doctor","Citi Dividend Platinum Select Visa Card","",""
"3/23/2017","Ace Hardware","GOLD COUNTRY ACE HARDWAR CAMERON PARK CA","15.00","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"3/21/2017","Arco","ARCO 83830 03/21 #000168199 PURCHASE ARCO 83830 ELK GROVE CA","22.36","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/20/2017","Fork Lift","FORK LIFT CAMERON PARK CA","66.46","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/20/2017","Arco","ARCO PAYPOINT 03/20 #000894493 PURCHASE ARCO PAYPOINT CAMERON PARK CA","28.09","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/20/2017","iTunes","APL* ITUNES.COM/BILL 866-712-7753 CA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/19/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","13.93","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/17/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:760709 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","1810.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"3/17/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","39.55","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/17/2017","Netflix","NETFLIX.COM NETFLIX.COM CA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/15/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","7.02","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/15/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","17.74","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/15/2017","State Farm","ElecCheck 1555 STATE FARM RO 08 DES: PYMT CHECK #:1555 INDN: CO...","186.14","debit","Auto Insurance","Adv Tiered Interest Chkg","",""
"3/15/2017","State Farm","ElecCheck 1556 STATE FARM RO 08 DES: PYMT CHECK #:1556 INDN: CO...","267.30","debit","Auto Insurance","Adv Tiered Interest Chkg","",""
"3/15/2017","Interest Earned","Interest Earned","0.28","credit","Interest Income","Adv Tiered Interest Chkg","",""
"3/15/2017","State Farm","ElecCheck 1554 STATE FARM RO 08 DES: PYMT CHECK #:1554 INDN: CO...","440.03","debit","Auto Insurance","Adv Tiered Interest Chkg","",""
"3/15/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","52.97","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"3/14/2017","Arco","ARCO PAYPOINT 03/14 #000609088 PURCHASE ARCO PAYPOINT 8 WINTERS CA","14.51","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/14/2017","Amazon","Amazon.com AMZN.COM/BILLWA","82.43","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"3/14/2017","Pedrick Produce","PEDRICK PRODUCE DIXON CA","17.37","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/13/2017","AT&T","ATT DES:Payment ID:XXXXX1012EPAYD INDN:sherry l hulbert CO ID:XXXXX31004 PPD","91.14","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"3/13/2017","Delta","DELTA AIR Baggage Fee SALT LAKE CTYUT","25.00","debit","Business Travel","Citi Dividend Platinum Select Visa Card","",""
"3/13/2017","Hobby Lobby","HOBBY LOBBY # 448 OREM UT","13.88","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/11/2017","Millcreek Gardens","MILLCREEK GARDENS SALT LAKE CITUT","25.57","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"3/11/2017","Cubbys Lehi Ut","CUBBYS LEHI UT","14.77","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/11/2017","Wal-Mart","WM SUPERCENTER #4689 CEDAR HILLS UT","71.51","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/10/2017","Amazon Video","AMAZON VIDEO ON DEMAND AM866-216-1072 WA","3.99","debit","Movies & DVDs","Citi Dividend Platinum Select Visa Card","",""
"3/10/2017","Michaels","MICHAELS STORES 1091 AMERICAN FORKUT","45.34","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/10/2017","Michaels","MICHAELS STORES 1091 AMERICAN FORKUT","7.47","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/10/2017","Hobby Lobby","HOBBY LOBBY #463 AMERICAN FORKUT","20.54","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/10/2017","Talbots","Talbots Bill Payment","367.90","debit","Shopping","Adv Tiered Interest Chkg","",""
"3/10/2017","Metrolist","MetroList El Dorado Bill Payment","144.17","debit","Business Services","Adv Tiered Interest Chkg","",""
"3/09/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","15.81","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/09/2017","Bkofamerica ATM Deposit","BKOFAMERICA ATM 03/09 #000009675 DEPOSIT CAMERON PARK CAMERON PARK CA","1825.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"3/09/2017","Arco","ARCO PAYPOINT 03/09 #000914808 PURCHASE ARCO PAYPOINT ELK GROVE CA","10.14","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/09/2017","7-Eleven","CHECKCARD 0307 7-ELEVEN 34671 ROCKLIN CA 24299107067001116783557","25.76","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/09/2017","Udemy","UDEMY.COM 888-838-5432 CA","10.00","debit","Tuition","Citi Dividend Platinum Select Visa Card","",""
"3/09/2017","Amazon","Amazon Digital Svcs 866-216-1072 WA","4.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"3/08/2017","Thank You","PAYMENT THANK YOU","2496.06","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"3/08/2017","Delta","DELTA AIR Baggage Fee SACRAMENTO CA","25.00","debit","Business Travel","Citi Dividend Platinum Select Visa Card","",""
"3/08/2017","Discover Bill","DISCOVER CARD Bill Payment","123.49","debit","Credit Card Payment","Adv Tiered Interest Chkg","",""
"3/08/2017","Arco","ARCO PAYPOINT 03/08 #000936679 PURCHASE ARCO PAYPOINT CAMERON PARK CA","17.47","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/08/2017","Pacific Gas & Electric","PACIFIC GAS & ELECTRIC Bill Payment","78.63","debit","Electric Bill","Adv Tiered Interest Chkg","",""
"3/08/2017","Citibank Bill","CITIBANK VISA Bill Payment","2496.06","debit","Credit Card Payments","Adv Tiered Interest Chkg","",""
"3/08/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","91.54","debit","Office Supplies","Discover More Card","",""
"3/08/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","15.95","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/08/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","51.69","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/08/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","32.17","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/08/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","14.00","credit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/08/2017","Thank You","PAYMENT - THANK YOU","2496.06","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"3/08/2017","Thank You","PAYMENT - THANK YOU","123.49","credit","Credit Card Payment","Discover More Card","",""
"3/06/2017","Sam's Club","SAMSCLUB.COM 888-746-7726 AR","24.51","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"3/05/2017","Coursera","COURSERA 650-265-7649 CA","49.00","debit","Printing","Citi Dividend Platinum Select Visa Card","",""
"3/04/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","17.74","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/03/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","905.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"3/03/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:758838 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","2120.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"3/03/2017","Ameritas Uc Des","AMERITAS-UC DES:INS PREM ID:XXXXX87110BFIND INDN:HULBERT GARY F...","221.00","debit","Life Insurance","Adv Tiered Interest Chkg","",""
"3/03/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","245.96","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"3/03/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","54.49","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"3/02/2017","Que Viva Mexican","QUE VIVA MEXICAN RESTAURACAMERON PARK CA","31.16","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"3/02/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","12.47","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/02/2017","Arco","ARCO PAYPOINT 03/02 #000116147 PURCHASE ARCO PAYPOINT WOODLAND CA","17.15","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/02/2017","Fork Lift","FORK LIFT CAMERON PARK CA","50.90","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"3/01/2017","Arco","ARCO PAYPOINT 03/01 #000129846 PURCHASE ARCO PAYPOINT CAMERON PARK CA","28.65","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/01/2017","House Of Pain","MINIS HOUSE OF PAIN 916-9337246 CA","165.00","debit","Gym","Citi Dividend Platinum Select Visa Card","",""
"3/01/2017","DirecTV","DTV*DIRECTV SERVICE 800-347-3288 CA","113.46","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/28/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","115.40","debit","Office Supplies","Discover More Card","",""
"2/28/2017","Viper Pest Control","Viper Pest Control Bill Payment","80.00","debit","Home Improvement","Adv Tiered Interest Chkg","",""
"2/28/2017","Wallys Pizza Bar","WALLYS PIZZA BAR CAMERON PARK CA","26.44","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/28/2017","Home Depot","HOMEDEPOT.COM 800-430-3376 GA","43.03","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"2/28/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","37.46","credit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"2/28/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","173.83","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"2/27/2017","Ferrell Gas","ferrellgas Bill Payment","89.53","debit","Propane Gas","Adv Tiered Interest Chkg","",""
"2/27/2017","State Farm","ElecCheck 1553 STATE FARM RO 08 DES: PYMT CHECK #:1553 INDN: CO...","64.38","debit","Auto Insurance","Adv Tiered Interest Chkg","",""
"2/27/2017","Bank America Des","BANK OF AMERICA DES:LINE PYMT ID:XXXXX9037987599 INDN:HULBERT GA...","878.97","debit","Mortgage & Rent","Adv Tiered Interest Chkg","",""
"2/27/2017","Subway","SUBWAY 00034744 CAMERON PARK CA","16.52","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/27/2017","Subway","SUBWAY 00034744 CAMERON PARK CA","7.78","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/27/2017","Home Depot","HOMEDEPOT.COM 800-430-3376 GA","19.21","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"2/27/2017","Pedrick Produce","PEDRICK PRODUCE DIXON CA","26.71","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/27/2017","Land's End","LANDS END 800-332-4700 WI","209.57","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/27/2017","Land's End","LANDS END 800-332-4700 WI","248.31","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/26/2017","Hulu","HLU*Hulu 80993046-U HULU.COM/BILLCA","11.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/25/2017","J. Jill","J. JILL STORE 29 CA ROSEVILLE CA","136.21","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"2/25/2017","Deseret Book","DESERET BOOK CO 39 FAIR OAKS CA","53.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/25/2017","iTunes","APL* ITUNES.COM/BILL 866-712-7753 CA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/25/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","15.84","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/25/2017","Sears","SEARS ROEBUCK 1538 CITRUS HTS CA","408.37","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/24/2017","El Dorado County","EL DORADO COUNTY DES:PAYMENT CK ID:XXXXX2221206095 INDN:SHERRY HULBERT...","5739.50","debit","Property Tax","Adv Tiered Interest Chkg","",""
"2/24/2017","Arco","ARCO PAYPOINT 02/24 #000066979 PURCHASE ARCO PAYPOINT CAMERON PARK CA","18.29","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"2/24/2017","El Dorado County","EL DORADO COUNTY DES:CONVEN FEE ID:XXXXX2221206095 INDN:SHERRY HULBERT...","0.75","debit","Shopping","Adv Tiered Interest Chkg","",""
"2/24/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"2/24/2017","AT&T Wireless","AT&T MOBILITY Bill Payment","183.00","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"2/24/2017","LEGO","LEGO *SHOP@HOME 800-835-4386 CT","5.09","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/24/2017","Udemy","UDEMY.COM UDEMY.COM CA","10.00","debit","Printing","Citi Dividend Platinum Select Visa Card","",""
"2/24/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","16.02","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"2/23/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","59.98","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"2/23/2017","Arco","ARCO PAYPOINT 02/23 #000342945 PURCHASE ARCO PAYPOINT CAMERON PARK CA","24.36","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"2/23/2017","Check 1552","Check 1552","281.88","debit","Health Insurance","Adv Tiered Interest Chkg","",""
"2/22/2017","Jack in the Box","JACK IN THE BOX #3439 EL DORADO HILCA","17.44","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/22/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","18.51","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"2/21/2017","Amazon","Amazon.com AMZN.COM/BILLWA","15.99","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"2/21/2017","Amazon","AMZ*Harptoons 614-315-9427 WA","11.49","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/21/2017","Nordstrom","NORDSTROM RACK #481 FOLSOM CA","63.02","debit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"2/21/2017","Arco","ARCO PAYPOINT 02/20 #000651166 PURCHASE ARCO PAYPOINT CAMERON PARK CA","23.26","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"2/20/2017","Land's End","LANDS END 800-332-4700 WI","118.62","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/20/2017","ArtBeads","ARTBEADS COM 866-715-2323 WA","27.78","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/19/2017","Etsy.com","Etsy.com - TerraFinds 718-8557955 NY","40.70","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/19/2017","Etsy.com","Etsy.com - CathyDailey 718-8557955 NY","6.28","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/18/2017","California Kitchen","CALIFORNIA KITCHEN PLACERVILLE CA","27.66","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/18/2017","Walgreens","WALGREENS #10599 CAMERON PARK CA","19.66","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"2/18/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","24.83","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"2/17/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","2111.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"2/17/2017","Netflix","NETFLIX.COM NETFLIX.COM CA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"2/16/2017","Subway","SUBWAY 00034744 CAMERON PARK CA","15.55","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/15/2017","Corelogic Des Lc","CORELOGIC, INC DES:LC021417-R ID:4214214 INDN:GARY F HULBERT CO ID:XXXXX68610...","405.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"2/15/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","9.42","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"2/15/2017","Delta","DELTA AIR 0067947592249BELLEVUE WA","156.38","debit","Business Travel","Citi Dividend Platinum Select Visa Card","",""
"2/15/2017","Amazon","Amazon.com AMZN.COM/BILLWA","16.96","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"2/15/2017","Amazon","Amazon.com AMZN.COM/BILLWA","40.18","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"2/14/2017","Wallys Pizza Bar","WALLYS PIZZA BAR CAMERON PARK CA","27.96","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"2/14/2017","Wal-Mart","WAL-MART #2418 PLACERVILLE CA","10.72","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
